areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,newCasesBySpecimenDateRollingRate
E12000002,North West,region,2020-03-15,220,3.0,24,2.3
E12000002,North West,region,2020-03-14,196,2.7,25,2.0
E12000002,North West,region,2020-03-13,171,2.3,43,1.8
E12000002,North West,region,2020-03-12,128,1.7,40,1.3
E12000002,North West,region,2020-03-11,88,1.2,16,0.9
E12000002,North West,region,2020-03-10,72,1.0,15,0.7
E12000002,North West,region,2020-03-09,57,0.8,7,0.6
E12000002,North West,region,2020-03-08,50,0.7,5,0.6
E12000002,North West,region,2020-03-07,45,0.6,10,0.6
E12000002,North West,region,2020-03-06,35,0.5,2,0.5
E12000002,North West,region,2020-03-05,33,0.4,10,0.4
E12000002,North West,region,2020-03-04,23,0.3,2,
E12000002,North West,region,2020-03-03,21,0.3,7,
E12000002,North West,region,2020-03-02,14,0.2,6,
E12000002,North West,region,2020-03-01,8,0.1,7,
E12000002,North West,region,2020-02-29,1,,0,
E12000002,North West,region,2020-02-28,1,,1,
E12000003,Yorkshire And The Humber,region,2022-01-29,1409006,25496.1,2543,
E12000003,Yorkshire And The Humber,region,2022-01-28,1406463,25450.1,5085,
E12000003,Yorkshire And The Humber,region,2022-01-27,1401378,25358.1,6468,
E12000003,Yorkshire And The Humber,region,2022-01-26,1394910,25241.1,7237,
E12000003,Yorkshire And The Humber,region,2022-01-25,1387673,25110.1,7591,954.0
E12000003,Yorkshire And The Humber,region,2022-01-24,1380082,24972.8,9032,986.4
E12000003,Yorkshire And The Humber,region,2022-01-23,1371050,24809.3,7461,1014.7
E12000003,Yorkshire And The Humber,region,2022-01-22,1363589,24674.3,5946,1023.8
E12000003,Yorkshire And The Humber,region,2022-01-21,1357643,24566.7,6622,1034.4
E12000003,Yorkshire And The Humber,region,2022-01-20,1351021,24446.9,7412,1047.5
E12000003,Yorkshire And The Humber,region,2022-01-19,1343609,24312.8,8658,1068.4
E12000003,Yorkshire And The Humber,region,2022-01-18,1334951,24156.1,9380,1075.3
E12000003,Yorkshire And The Humber,region,2022-01-17,1325571,23986.4,10596,1090.4
E12000003,Yorkshire And The Humber,region,2022-01-16,1314975,23794.6,7966,1112.5
E12000003,Yorkshire And The Humber,region,2022-01-15,1307009,23650.5,6529,1119.4
E12000003,Yorkshire And The Humber,region,2022-01-14,1300480,23532.3,7349,1148.8
E12000003,Yorkshire And The Humber,region,2022-01-13,1293131,23399.4,8563,1208.0
E12000003,Yorkshire And The Humber,region,2022-01-12,1284568,23244.4,9042,1315.5
E12000003,Yorkshire And The Humber,region,2022-01-11,1275526,23080.8,10216,1493.7
E12000003,Yorkshire And The Humber,region,2022-01-10,1265310,22895.9,11813,1728.4
E12000003,Yorkshire And The Humber,region,2022-01-09,1253497,22682.2,8349,1874.2
E12000003,Yorkshire And The Humber,region,2022-01-08,1245148,22531.1,8156,1982.1
E12000003,Yorkshire And The Humber,region,2022-01-07,1236992,22383.5,10620,2010.0
E12000003,Yorkshire And The Humber,region,2022-01-06,1226372,22191.4,14503,2080.3
E12000003,Yorkshire And The Humber,region,2022-01-05,1211869,21928.9,18888,2139.7
E12000003,Yorkshire And The Humber,region,2022-01-04,1192981,21587.1,23188,2166.9
E12000003,Yorkshire And The Humber,region,2022-01-03,1169793,21167.6,19873,2019.2
E12000003,Yorkshire And The Humber,region,2022-01-02,1149920,20807.9,14310,1884.5
E12000003,Yorkshire And The Humber,region,2022-01-01,1135610,20549.0,9698,1770.8
E12000003,Yorkshire And The Humber,region,2021-12-31,1125912,20373.5,14503,1678.7
E12000003,Yorkshire And The Humber,region,2021-12-30,1111409,20111.1,17785,1574.8
E12000003,Yorkshire And The Humber,region,2021-12-29,1093624,19789.3,20391,1428.1
E12000003,Yorkshire And The Humber,region,2021-12-28,1073233,19420.3,15027,1227.1
E12000003,Yorkshire And The Humber,region,2021-12-27,1058206,19148.4,12429,1099.9
E12000003,Yorkshire And The Humber,region,2021-12-26,1045777,18923.5,8028,998.1
E12000003,Yorkshire And The Humber,region,2021-12-25,1037749,18778.2,4607,930.0
E12000003,Yorkshire And The Humber,region,2021-12-24,1033142,18694.8,8762,919.2
E12000003,Yorkshire And The Humber,region,2021-12-23,1024380,18536.3,9676,836.2
E12000003,Yorkshire And The Humber,region,2021-12-22,1014704,18361.2,9284,747.0
E12000003,Yorkshire And The Humber,region,2021-12-21,1005420,18193.2,8000,673.4
E12000003,Yorkshire And The Humber,region,2021-12-20,997420,18048.4,6800,609.0
E12000003,Yorkshire And The Humber,region,2021-12-19,990620,17925.4,4267,556.5
E12000003,Yorkshire And The Humber,region,2021-12-18,986353,17848.2,4010,527.4
E12000003,Yorkshire And The Humber,region,2021-12-17,982343,17775.6,4174,498.1
E12000003,Yorkshire And The Humber,region,2021-12-16,978169,17700.1,4746,469.2
E12000003,Yorkshire And The Humber,region,2021-12-15,973423,17614.2,5220,437.5
E12000003,Yorkshire And The Humber,region,2021-12-14,968203,17519.8,4437,399.9
E12000003,Yorkshire And The Humber,region,2021-12-13,963766,17439.5,3902,374.2
E12000003,Yorkshire And The Humber,region,2021-12-12,959864,17368.9,2656,364.6
E12000003,Yorkshire And The Humber,region,2021-12-11,957208,17320.8,2389,360.9
E12000003,Yorkshire And The Humber,region,2021-12-10,954819,17277.6,2580,357.3
E12000003,Yorkshire And The Humber,region,2021-12-09,952239,17230.9,2994,358.5
E12000003,Yorkshire And The Humber,region,2021-12-08,949245,17176.7,3143,357.2
E12000003,Yorkshire And The Humber,region,2021-12-07,946102,17119.8,3018,360.8
E12000003,Yorkshire And The Humber,region,2021-12-06,943084,17065.2,3371,369.2
E12000003,Yorkshire And The Humber,region,2021-12-05,939713,17004.2,2449,372.8
E12000003,Yorkshire And The Humber,region,2021-12-04,937264,16959.9,2190,372.4
E12000003,Yorkshire And The Humber,region,2021-12-03,935074,16920.3,2648,365.4
E12000003,Yorkshire And The Humber,region,2021-12-02,932426,16872.4,2922,362.5
E12000003,Yorkshire And The Humber,region,2021-12-01,929504,16819.5,3342,359.7
E12000003,Yorkshire And The Humber,region,2021-11-30,926162,16759.0,3481,354.1
E12000003,Yorkshire And The Humber,region,2021-11-29,922681,16696.0,3569,348.9
E12000003,Yorkshire And The Humber,region,2021-11-28,919112,16631.4,2426,345.2
E12000003,Yorkshire And The Humber,region,2021-11-27,916686,16587.5,1805,344.9
E12000003,Yorkshire And The Humber,region,2021-11-26,914881,16554.9,2487,353.9
E12000003,Yorkshire And The Humber,region,2021-11-25,912394,16509.9,2766,358.8
E12000003,Yorkshire And The Humber,region,2021-11-24,909628,16459.8,3036,364.7
E12000003,Yorkshire And The Humber,region,2021-11-23,906592,16404.9,3194,369.7
E12000003,Yorkshire And The Humber,region,2021-11-22,903398,16347.1,3361,370.5
E12000003,Yorkshire And The Humber,region,2021-11-21,900037,16286.3,2409,377.4
E12000003,Yorkshire And The Humber,region,2021-11-20,897628,16242.7,2306,384.2
E12000003,Yorkshire And The Humber,region,2021-11-19,895322,16201.0,2759,386.7
E12000003,Yorkshire And The Humber,region,2021-11-18,892563,16151.0,3087,389.5
E12000003,Yorkshire And The Humber,region,2021-11-17,889476,16095.2,3314,388.5
E12000003,Yorkshire And The Humber,region,2021-11-16,886162,16035.2,3238,384.8
E12000003,Yorkshire And The Humber,region,2021-11-15,882924,15976.6,3746,384.2
E12000003,Yorkshire And The Humber,region,2021-11-14,879178,15908.8,2784,375.8
E12000003,Yorkshire And The Humber,region,2021-11-13,876394,15858.5,2441,367.2
E12000003,Yorkshire And The Humber,region,2021-11-12,873953,15814.3,2916,361.2
E12000003,Yorkshire And The Humber,region,2021-11-11,871037,15761.5,3029,350.8
E12000003,Yorkshire And The Humber,region,2021-11-10,868008,15706.7,3114,345.7
E12000003,Yorkshire And The Humber,region,2021-11-09,864894,15650.4,3200,344.0
E12000003,Yorkshire And The Humber,region,2021-11-08,861694,15592.5,3284,342.8
E12000003,Yorkshire And The Humber,region,2021-11-07,858410,15533.0,2307,350.8
E12000003,Yorkshire And The Humber,region,2021-11-06,856103,15491.3,2110,360.6
E12000003,Yorkshire And The Humber,region,2021-11-05,853993,15453.1,2344,373.5
E12000003,Yorkshire And The Humber,region,2021-11-04,851649,15410.7,2746,393.5
E12000003,Yorkshire And The Humber,region,2021-11-03,848903,15361.0,3022,407.4
E12000003,Yorkshire And The Humber,region,2021-11-02,845881,15306.3,3131,415.8
E12000003,Yorkshire And The Humber,region,2021-11-01,842750,15249.7,3728,421.5
E12000003,Yorkshire And The Humber,region,2021-10-31,839022,15182.2,2846,422.0
E12000003,Yorkshire And The Humber,region,2021-10-30,836176,15130.7,2826,423.8
E12000003,Yorkshire And The Humber,region,2021-10-29,833350,15079.6,3449,421.9
E12000003,Yorkshire And The Humber,region,2021-10-28,829901,15017.2,3515,414.3
E12000003,Yorkshire And The Humber,region,2021-10-27,826386,14953.6,3483,416.0
E12000003,Yorkshire And The Humber,region,2021-10-26,822903,14890.5,3444,426.5
E12000003,Yorkshire And The Humber,region,2021-10-25,819459,14828.2,3757,436.4
E12000003,Yorkshire And The Humber,region,2021-10-24,815702,14760.2,2948,449.0
E12000003,Yorkshire And The Humber,region,2021-10-23,812754,14706.9,2720,456.2
E12000003,Yorkshire And The Humber,region,2021-10-22,810034,14657.7,3029,462.3
E12000003,Yorkshire And The Humber,region,2021-10-21,807005,14602.9,3607,469.6
E12000003,Yorkshire And The Humber,region,2021-10-20,803398,14537.6,4063,475.5
E12000003,Yorkshire And The Humber,region,2021-10-19,799335,14464.1,3995,477.1
E12000003,Yorkshire And The Humber,region,2021-10-18,795340,14391.8,4450,481.6
E12000003,Yorkshire And The Humber,region,2021-10-17,790890,14311.3,3347,488.5
E12000003,Yorkshire And The Humber,region,2021-10-16,787543,14250.7,3058,491.5
E12000003,Yorkshire And The Humber,region,2021-10-15,784485,14195.4,3431,492.7
E12000003,Yorkshire And The Humber,region,2021-10-14,781054,14133.3,3932,491.8
E12000003,Yorkshire And The Humber,region,2021-10-13,777122,14062.1,4152,488.8
E12000003,Yorkshire And The Humber,region,2021-10-12,772970,13987.0,4243,483.4
E12000003,Yorkshire And The Humber,region,2021-10-11,768727,13910.2,4834,473.0
E12000003,Yorkshire And The Humber,region,2021-10-10,763893,13822.7,3511,461.4
E12000003,Yorkshire And The Humber,region,2021-10-09,760382,13759.2,3123,453.2
E12000003,Yorkshire And The Humber,region,2021-10-08,757259,13702.7,3383,441.8
E12000003,Yorkshire And The Humber,region,2021-10-07,753876,13641.5,3766,432.0
E12000003,Yorkshire And The Humber,region,2021-10-06,750110,13573.3,3855,420.2
E12000003,Yorkshire And The Humber,region,2021-10-05,746255,13503.6,3666,414.8
E12000003,Yorkshire And The Humber,region,2021-10-04,742589,13437.2,4197,412.2
E12000003,Yorkshire And The Humber,region,2021-10-03,738392,13361.3,3055,409.4
E12000003,Yorkshire And The Humber,region,2021-10-02,735337,13306.0,2496,411.5
E12000003,Yorkshire And The Humber,region,2021-10-01,732841,13260.9,2838,417.0
E12000003,Yorkshire And The Humber,region,2021-09-30,730003,13209.5,3116,420.3
E12000003,Yorkshire And The Humber,region,2021-09-29,726887,13153.1,3553,425.9
E12000003,Yorkshire And The Humber,region,2021-09-28,723334,13088.8,3527,428.2
E12000003,Yorkshire And The Humber,region,2021-09-27,719807,13025.0,4040,432.2
E12000003,Yorkshire And The Humber,region,2021-09-26,715767,12951.9,3169,430.4
E12000003,Yorkshire And The Humber,region,2021-09-25,712598,12894.6,2801,426.2
E12000003,Yorkshire And The Humber,region,2021-09-24,709797,12843.9,3023,419.9
E12000003,Yorkshire And The Humber,region,2021-09-23,706774,12789.2,3425,412.6
E12000003,Yorkshire And The Humber,region,2021-09-22,703349,12727.2,3678,396.5
E12000003,Yorkshire And The Humber,region,2021-09-21,699671,12660.6,3749,373.0
E12000003,Yorkshire And The Humber,region,2021-09-20,695922,12592.8,3940,348.9
E12000003,Yorkshire And The Humber,region,2021-09-19,691982,12521.5,2935,329.9
E12000003,Yorkshire And The Humber,region,2021-09-18,689047,12468.4,2455,313.4
E12000003,Yorkshire And The Humber,region,2021-09-17,686592,12424.0,2619,303.8
E12000003,Yorkshire And The Humber,region,2021-09-16,683973,12376.6,2537,299.8
E12000003,Yorkshire And The Humber,region,2021-09-15,681436,12330.7,2377,301.1
E12000003,Yorkshire And The Humber,region,2021-09-14,679059,12287.7,2420,312.0
E12000003,Yorkshire And The Humber,region,2021-09-13,676639,12243.9,2889,326.4
E12000003,Yorkshire And The Humber,region,2021-09-12,673750,12191.6,2024,341.7
E12000003,Yorkshire And The Humber,region,2021-09-11,671726,12155.0,1924,352.3
E12000003,Yorkshire And The Humber,region,2021-09-10,669802,12120.2,2398,363.5
E12000003,Yorkshire And The Humber,region,2021-09-09,667404,12076.8,2609,377.5
E12000003,Yorkshire And The Humber,region,2021-09-08,664795,12029.5,2978,387.8
E12000003,Yorkshire And The Humber,region,2021-09-07,661817,11975.7,3214,394.1
E12000003,Yorkshire And The Humber,region,2021-09-06,658603,11917.5,3739,404.2
E12000003,Yorkshire And The Humber,region,2021-09-05,654864,11849.8,2608,389.4
E12000003,Yorkshire And The Humber,region,2021-09-04,652256,11802.7,2543,382.7
E12000003,Yorkshire And The Humber,region,2021-09-03,649713,11756.6,3173,376.7
E12000003,Yorkshire And The Humber,region,2021-09-02,646540,11699.2,3178,366.4
E12000003,Yorkshire And The Humber,region,2021-09-01,643362,11641.7,3326,358.5
E12000003,Yorkshire And The Humber,region,2021-08-31,640036,11581.5,3771,349.8
E12000003,Yorkshire And The Humber,region,2021-08-30,636265,11513.3,2920,335.8
E12000003,Yorkshire And The Humber,region,2021-08-29,633345,11460.5,2240,344.2
E12000003,Yorkshire And The Humber,region,2021-08-28,631105,11419.9,2210,347.5
E12000003,Yorkshire And The Humber,region,2021-08-27,628895,11379.9,2602,348.6
E12000003,Yorkshire And The Humber,region,2021-08-26,626293,11332.9,2741,348.6
E12000003,Yorkshire And The Humber,region,2021-08-25,623552,11283.3,2845,353.7
E12000003,Yorkshire And The Humber,region,2021-08-24,620707,11231.8,2998,359.9
E12000003,Yorkshire And The Humber,region,2021-08-23,617709,11177.5,3385,358.9
E12000003,Yorkshire And The Humber,region,2021-08-22,614324,11116.3,2425,357.2
E12000003,Yorkshire And The Humber,region,2021-08-21,611899,11072.4,2267,356.8
E12000003,Yorkshire And The Humber,region,2021-08-20,609632,11031.4,2606,358.3
E12000003,Yorkshire And The Humber,region,2021-08-19,607026,10984.2,3021,363.2
E12000003,Yorkshire And The Humber,region,2021-08-18,604005,10929.5,3185,364.3
E12000003,Yorkshire And The Humber,region,2021-08-17,600820,10871.9,2943,363.7
E12000003,Yorkshire And The Humber,region,2021-08-16,597877,10818.7,3294,369.5
E12000003,Yorkshire And The Humber,region,2021-08-15,594583,10759.1,2401,370.9
E12000003,Yorkshire And The Humber,region,2021-08-14,592182,10715.6,2352,369.5
E12000003,Yorkshire And The Humber,region,2021-08-13,589830,10673.0,2873,370.1
E12000003,Yorkshire And The Humber,region,2021-08-12,586957,10621.1,3084,372.4
E12000003,Yorkshire And The Humber,region,2021-08-11,583873,10565.3,3153,376.1
E12000003,Yorkshire And The Humber,region,2021-08-10,580720,10508.2,3263,383.0
E12000003,Yorkshire And The Humber,region,2021-08-09,577457,10449.2,3372,381.7
E12000003,Yorkshire And The Humber,region,2021-08-08,574085,10388.1,2323,379.8
E12000003,Yorkshire And The Humber,region,2021-08-07,571762,10346.1,2383,378.8
E12000003,Yorkshire And The Humber,region,2021-08-06,569379,10303.0,3001,376.7
E12000003,Yorkshire And The Humber,region,2021-08-05,566378,10248.7,3290,371.6
E12000003,Yorkshire And The Humber,region,2021-08-04,563088,10189.1,3532,369.3
E12000003,Yorkshire And The Humber,region,2021-08-03,559556,10125.2,3194,363.0
E12000003,Yorkshire And The Humber,region,2021-08-02,556362,10067.4,3264,361.8
E12000003,Yorkshire And The Humber,region,2021-08-01,553098,10008.4,2272,360.7
E12000003,Yorkshire And The Humber,region,2021-07-31,550826,9967.3,2262,358.9
E12000003,Yorkshire And The Humber,region,2021-07-30,548564,9926.3,2720,359.8
E12000003,Yorkshire And The Humber,region,2021-07-29,545844,9877.1,3163,359.7
E12000003,Yorkshire And The Humber,region,2021-07-28,542681,9819.9,3185,359.9
E12000003,Yorkshire And The Humber,region,2021-07-27,539496,9762.2,3130,368.5
E12000003,Yorkshire And The Humber,region,2021-07-26,536366,9705.6,3199,387.0
E12000003,Yorkshire And The Humber,region,2021-07-25,533167,9647.7,2173,421.6
E12000003,Yorkshire And The Humber,region,2021-07-24,530994,9608.4,2314,451.0
E12000003,Yorkshire And The Humber,region,2021-07-23,528680,9566.5,2712,478.7
E12000003,Yorkshire And The Humber,region,2021-07-22,525968,9517.5,3178,532.8
E12000003,Yorkshire And The Humber,region,2021-07-21,522790,9460.0,3656,589.3
E12000003,Yorkshire And The Humber,region,2021-07-20,519134,9393.8,4153,628.2
E12000003,Yorkshire And The Humber,region,2021-07-19,514981,9318.6,5115,647.1
E12000003,Yorkshire And The Humber,region,2021-07-18,509866,9226.1,3795,643.8
E12000003,Yorkshire And The Humber,region,2021-07-17,506071,9157.4,3848,635.1
E12000003,Yorkshire And The Humber,region,2021-07-16,502223,9087.8,5700,621.2
E12000003,Yorkshire And The Humber,region,2021-07-15,496523,8984.6,6302,582.5
E12000003,Yorkshire And The Humber,region,2021-07-14,490221,8870.6,5803,535.0
E12000003,Yorkshire And The Humber,region,2021-07-13,484418,8765.6,5197,512.3
E12000003,Yorkshire And The Humber,region,2021-07-12,479221,8671.6,4936,492.2
E12000003,Yorkshire And The Humber,region,2021-07-11,474285,8582.2,3314,472.2
E12000003,Yorkshire And The Humber,region,2021-07-10,470971,8522.3,3078,462.3
E12000003,Yorkshire And The Humber,region,2021-07-09,467893,8466.6,3562,450.6
E12000003,Yorkshire And The Humber,region,2021-07-08,464331,8402.1,3677,433.4
E12000003,Yorkshire And The Humber,region,2021-07-07,460654,8335.6,4546,419.0
E12000003,Yorkshire And The Humber,region,2021-07-06,456108,8253.3,4087,388.9
